id;Piece ID;image_url;xml_url;lyrics_xml;lyrics_length;lyrics-gpt-4o-2024-05-1_try_1;lyrics-cogvlm_try_1;lyrics-cpm_v2_5_llama3_try_1;;
717;M35-0180;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0180.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/esta_es_la_rueda_del_mundo._180.xml;Esta_es la rueda del mundo, esta_es la rueda del mundo la rueda del mundo es, la rueda del mundo es.;110.0;"Esta es la rueda del mundo, ésta es la rueda del mundo,
la rueda del mundo es, la rueda del mundo es";"
    Ésta es la rueda del mundo, ésta es la rueda del mundo.
    La rueda del mundo es, la rueda del mundo es.
    ";;;
718;M35-0181;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0181a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/la_primera_entradita_que_al_amor_tiene._181.xml;La primera_entradita que_al amor tiene. Buenas noches madama tengan ustedes. A la segunda noche se_acercó_al oído y me_ha dicho madama qué tal te_ha ido.;178.0;"La pri me riera di fa queda morfie-ne:
Rue ras no chas ma da ma ten-gan us te-des.
A la se gunda noch sacer coel o-id o y me ho dicho 
ma-da me quetal tehei-do.";"
    La Pri Me Renta Dita Que La Morte Ne
    Que Mas No Ches Madama Fen-
    Gan Uste Des. A La Segunda Noch Seacer Coslo - I Do Y Mehodicho Ma-
    La Ma Quital Tehe I - Do.
    ";"G 2. D. I   P! 
H    Bue noches madama ten- La prima me raente di fa gueda more-fie-ne, Ten.
? L? J |J|D ||B||I|L|
gans u te des A /la seca coal -1 do y m e h a d i c ho ma-
k en
P!!11!!21!!!1117!!!!!
da ma que tal feha-i-do,
Sevilla Se chebruaena.";;
719;M35-0182;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0182.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/ya_esta_el_pajaro._182.xml;Ya_está_el pájaro verde, chin chin, ya_está_el pájaro verde, chin chin, puesto_en la_esquina con la corre corre vide bara, mira papá, puesto_en la_esquina.;175.0;"Ya está el pájaro verde, chinchín,
Ya está el pájaro verde, chinchinpustoverde,
quina con la corre, corre vid - de vera,
mira pa - pa, puesto en la esquina.";" 
     yo soy el pajaro verde
     chinchin yo soy el pajaro verde
     chinchin yo soy el pajaro verde
     chinchin yo soy el pajaro verde
     quena con la corve corre vi-de barra, mira pa-pa, puesten las cuerdas
     ";"Yas es ta'el pa jar o verde, chinchin y a ested el pava. 
la corve co rre vi - de barra, mirep- à. pi vesteon lees quinda.
Let ra sique como en e1 85
Sevilla Seuera.";;
720;M35-0184;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0184a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/de_francia_vengo_senores_de_por_hilo_portugues._184.xml;De Francia vengo, señores, de por hilo portugués y_en el camino me_han dicho cuántas hijas tiene_usted.;117.0;"De Francia rengos señores, de por hilo portugueses; en el camino me han dicho cuántas hijas tiene usted.";" 
    De Tran cia rengo, se-ino re, de por hi-lo portu-gues- yen el
    ca mi no mehandicho cuantas hijastieno us ted.
    ";"De Fran cia rongose, no res.,de por hi-lo portu-gues-yen el
P. D! P..D.. DD...DD.D.P!!1 11!!1110 
cami nom ehandich o cuantash ijas ti enes led.
Sevilla: Se mueda.";;
721;M35-0185;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0185.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/en_sevilla_a_un_sevillano_la_desgracia_le_dio_dios._185.xml;En Sevilla_a_un sevillano la desgracia le dio Dios de cuatro hijas que tuvo ninguna no fue varón.;110.0;"En Se-vi- lla un se-ñi- llo la des- gra- cia le di-ó Dios de cua-tro 
hijas que tu-vo nin-gu- na no fué va-rón.";"
    En Se-ri-llaun-se-ri-lla-no la des gra-ci-a-le di-o Dios de cu-atro
    hijas que tu-no ningu-na no fi-e va-noi.
    ";"
En Sevi. Ilaun se-vi, i-lano da des gra-cia le di-o Dios cu-e tro
hijas que tu-vo ningu-na no fue va-rón.
(No re-co-dos más)
Sevill-a De ne-ver.a.
";;
722;M35-0189;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0189.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/una_tarde_de_verano_una_tarde_de_verano._189.xml;Una tarde de verano, una tarde de verano, me sacaron de paseo, me sacaron de paseo.;99.0;Una tarde de verano, una tarde de verano, me sacaron de paseo, me sacaron de paseo.;" 
     U-na tarde de ve-ra-no, U-na tarde de ve-ra-no, me sa- caron de pa-se-o.
     & La soledad una esquina,
     me envolte con un corazon.
     (No me extraes más)
    ";"
Caronde po-se-o, me sa-corn de pa- set. 
E J P al revol-ver una es-guinda mete-conte con un Convento (no re-co-rds ma)
Sevilla Se vena.
";;
723;M35-0200;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0200.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0200.xml;Pastores y Reyes con dicha_y placer, la gente del pueblo bailaban también.;84.0;"Pastores y 
Reyes con dicha y placer; la gente del pueblo b[a]i: 
la don también.";" 
     Pas-tore y Reyes con dicha placer, la gente del pueblo lo celebrating. La don famber, 
     lo cantaba a continuacion y con remeras de otelo. 
    ";"
el
la banfom bien.
To cantaban a continuación como remate delos,
Serrilla Aguiñaldo ""campamillers"".
";;
724;M35-0211;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0211.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/estas_puertas_son_de_oro._211.xml;Estas puertas son de oro, las cerraduras de plata, de todas las que_están dentro, Rosario_es la que me mata.;121.0;Estas puertas son de o-ro, las cerraduras de plata, de todas las que están dentro, Ro-sa-rio es la que me mató.;"text
    Estas puertas son de o-ro, las cerraduras de plato, de todas las que hay.
    Dentro, Po-sa rios, que me mola.
    Levilla de ganbula en Rodolfo.
    ";;;
725;M35-0212;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0212.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/rosario_si_fueras_rosa._212.xml;Rosario, si fueras rosa te llevarí_a_en el sombrero pero como_eres Rosario en el corazón te llevo.;114.0;"Rosario si fueras rosa te llevaría en el sombrero
pero como eres ro - sa-rio en el corazón te llevo";" 
     No sario, si fueras rosa — te leva-riental som brero
     Pero comoeres ho-sario — en el corazon te le vo
    ";"pero como ves 1º - soñario- en el cora-zon te lle vo-
Sevilla Se zambulbula.";;
726;M35-0214;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0214a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/soldadito_soldadito_de_donde_ha_venido_uste._214.xml;Soldadito, soldadito, de dónde_ha venido_usté de la guerra, señorita qué se le_ha_ofrecido_a_usté.;116.0;"Soldadito, soldadito, de dónde ha venido usted de la 
guerra, señorita que se le ha ofrecido a usted.";" 
     Solo de la rueda
    ";"
    guerra,se-no-ri ta  que le shaofrecidosus-te 
     Sevilla De ueda.
";;
727;M35-0218;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0218a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/un_moro_tenia_tres_hijas._218.xml;Un moro tenía tres hijas, un moro tenía tres hijas más bonitas que la plata, más boni tas que la plata.;114.0;Un moro tenía tres hijas, un moro tenia tres hijas más bonitas que la plata, más bonitas que la plata.;" 
     Un mo-ro te-nia tres hijas, un mo-ro te-nia tres hijas más bo-ni-fa-que-le
     pla-ta, más bo-ni-fa-que-le pla-ta.
     ";"plata, mas 6o-ni-tas que pla-1a. t2.
Jevilla De corro";;
728;M35-0220;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0220a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/madre_en_la_puerta._220.xml;Madre_en la puerta_hay un Niño más hermoso que_el sol bello pues dice que tiene frío porque_el pobre viene_encueros. Pues dile que entre, se calentará porque_en esta tierra ya no_hay caridad, la poca que_había se_ha_acabado ya.;257.0;"Madre en la puerta hay un Ni-
ño más hermoso que el sol be-
llo pues dice que tiene frí-o porque el pobre- viene en cue-
ros Pues dile que en- tre, se calentará porquen esta tierra
ya no hay caridad, la poca que había, se ha aca - ba - do ya.";" 
     Ma-dreen la puer tanay un Ni - no mas hermo-so - que sol be-
     lo pue-di-ce que tiene fri - o porque po-bre- vience cue-
     Pues di le que en-tre, se calen-ta-ra - porqueesta tierra
     ya no hayari dad, la po ca que ba-se sehorca ba-do ya.
     ";"
Ma-dreen    pa-uer   to-hay  un Ni -no mas her mo so quee/sol be-
Pues di le     en tre seca len ta ra tierra
Sevilla Villanueva.
";;
729;M35-0230;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0230a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/la_virgen_va_caminando_a_la_liquido_a_la_liquide._230.xml;La Virgen va caminando a la liquidó, a la liquidé, la Virgen va caminando caminito de Belén, olé, olé y_olanda y_ole, y_el Niño sin beber y sin beber y sin beber.;187.0;La Vir-gen va cami-nando a lo liqui-dó, a lo liqui-dé, la Vir-gen va caminando caminito de Be-lén, o-lé, o-lé y o-landa y o-lé, y el Niño sin be-ber, y sin be-ber, y sin be-ber.;"
    La vir-gen va cami - nando a la liqui - do, a la liquide, lo vir.
    gen va cami nandocaminto de Be-len, o - le, o le yo - landa yo le. yo!
    Nino sin be- ber y sin be ber y sin be- ber.
    ";"1=112
2 D P 3 
4..P!. H   !D!!PPDDPD.P.D.. DD... PD!!! PPDP DP.
La Vir-gen va cami-nan do a la liqui-laVir-ge,
gen ve cominando-caminio de Be-le-nia-o le lo ye yo landa y ole-yo el!
9:99:D0!:11.:11191:
Nino sin be-gery s in ber g er sy sine-beber-
Sevilla Se no chebue-na.";;
730;M35-0234;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0234a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/un_capitan_sevillano._234.xml;Un capitán sevillano siete hijas le dio Dios y tuvo la mala suerte que ninguna fue varón.;102.0;"Un capitán sevillano siete hijas le dio Dios y tuvo
la mala suerte que ninguna fue varón.";" 
     Un co pi- fan sevi-lla no siente hijas le dió Dios y tu ro
     La ma la suerte que nin-guna fu va rón.
     ";;;
731;M35-0260;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0260a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0260.xml;Soldadito, soldadito, ¿de la guerra viene_usté? Sí señora, de la guerra qué se le_ha ofrecío_a_usté.;115.0;"Soldadito, soldadito, de la guerra vienuesté
si señor, de la guerra qu’ese le ha ofrecido a uste.";"text
    SOLDADO DITO, SOLDADO DITO,
    DE LA GUERRA VIEJOSA,
    SI SE NOCA, DE LA
    GUERRA QUESE KHA AFRE DOUAS FE.
    ";"
    Soldada difto solda di fo; i:de Iquera vienenluse sIse hoke dela
";;
732;M35-0261;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0261.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0261.xml;Mi madre me_está criando con una mata de trigo y yo te_estoy aguardando para casarme contigo.;109.0;Mi madre me está criando con una mata de trigo y 'yo te estoy aguardando pa' casarme contigo.;"
    Oh, madre mera criando con una mala de frigo y
    Yo teo y aguan danda pa ra ca-same contigo.
    ";"J.168 
Mi mayor cree mi corazón de tristeza;
no más llorar ni sentir dolor alguno;

V.nº 92:
Sevilla me convirtió a tierra firme,";;
733;M35-0263;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0263.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0263.xml;Eso le pasa_a Luiisa aupa por tener tanto chiquillo aupa;66.0;"E so le pasa a Lu fri so- quillo supo

2    la cama roja de hierro
      la vendí en el Baratillo.

3    En el cielo manda Dio,
      y en la Cava los gitanos
      y en la calle de la Sierpe
      mandan las sevillanos.";" 
     la cuna raya se hierve
     la reborbó el barrito.
     En el cielo manta din
     y en la cuna lo gireno.
     En la cuna se deshille
     manta Bb los evillanos.
    ";"la cana suya hermos 
quien lo supo
3 manan el cielo manda Dios y en lava los gitanos Y a La Caravita esbilla cante callar Babilis. 5 alman F8 se reventas.
Sevilla De conuba.";;
734;M35-0264;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0264.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0264.xml;Tengo_una falda de tres colores, viva la Virgen de los Dolores, tengo_una falda azul y blanca, Viva la Virgen de la_Esperanza.;145.0;Tengouna falda de tres co  lo  res, viva la Virgen de los Do lo res, tengouna falda a zul y  blan ca, Viva la Virgen de la Espe ran za.;"text
    Tengouna falda de tres co-lo-res, vira la Virgen de loz Do-
    lo - res, tengouna falda a-zu-ly glan-ca, vira la Virgen de
    LaEspe ran co.
    Seville de concha.
    ";"
Ten-gou-na fald' o des tres co- -lores vir-gen da los Do-
Jes-pe ron ca.
Sevella Se con-ta
";;
735;M35-0265;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0265a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0265.xml;Estando tres nilas bordando corbatas agujas de seda, dedales de plata.;83.0;"Estando tres niñas bordando corbatas
agujas de seda, dedales de plata.";" 
     text of the lyrics
    ";"Es ton do fres nims 6or dan -do- cor-gatas a gojas de
se, da. le les pla ta.
Lerilla Se fo eva.";;
736;M35-0267;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0267a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0267.xml;Esto eran dos hermanas esto eran dos hermanas que se iban a_acostar que se iban a_acostar;103.0;"Esto eran dos her-manas esto eran dos her-manas quese
¡banacostar quese ¡ban acostar";"text
    Esto eran dos ber-manas  esto eran dos ber-menas que
    iban acó far que se  iban acó cos-tar
    ";;;
737;M35-0268;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0268.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0268.xml;Mientras mi caballo bebe una copla vía cantar pa que se_entere la niña la del palacioreal, la del palacio real;127.0;"Mientras mi caballo bebe,
una copla voy a contar
porque la niña la del paño veloz, la del
paño veloz
se entretenía como en los
años de Aníbal.

La niña, al pie de la
rosa de pita
en casa, en fila de a
uno.

Ay titita de mi alma,
que no puedo vivir
más,
pues han matado
a un ave
a la orilla del mar.

De bajar por la ranura
en el sitio preferido
yun callejón riendo, le
dijeron al niño del
cascajo
que lo lleven a enterrar.

La niña a las tres,
a las cuatro y a las
cinco,
ya la llevan a enterrar.

La niña como es tan
guapa
la pusieron al altar
al hijo del vizconde
y a la niña del solar.

En la tumba de la
niña
ha nacido una
rosa
con un letrero que
dice
he muerto por mi
papá.

En la tumba del
vizconde
ha nacido un clavel
con un letrero que
dice
he muerto por mi
querer.";" 
     Mientras mica gallito,
     Ge ge un na copla via cantar pague.
     Seente re la ni na la del pa la cio re al.
     La vina, al re este en caza au ti la.
     Ay fiuta de mi aluna,
     Ya no puedo vivir mis te basados mis suerte.
     A la orilla del riu,
     El baya por la crecera en el cielo ni para.
     Que el hipico del cielo que lo llevaron a alluna.
     La ra la ta la,
     Ya la lus tu malita el,
     La la cuento y a la cuno ya la lluvia a eueran.
    ";;;
738;M35-0273;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0273.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0273.xml;Mamá, futbolista quiero ser del equipo de la mora que juega muy bien;77.0;"Ma má, fult bo lis taqui ero ser del equipo de la mora que jueganmú bien

Ma má, when do yo-sea mo ega no teé mucho din ero jugandosalón";"text
    Ma ma, fui goloso ta quiero ser del e quebo de la mora que jigamoyen
    Ma ma, cuando yo - sea mon ga na te mucha dinero
    ";;;
739;M35-0274;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0274.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0274.xml;Y los domingos que salgo_a la calle siempre hay un mocito guasón que se ríe de mi falta_y detalle y lo hace con mala_intención.;143.0;"Y los domingos que salgo a la calle
siempre hay un mo-ni-to gua-
son que se rie de mi falta y de talle
y lo hace con mala intencion";" 
     Y los do mingos que salga la calle siempre bay un mo-cito gua-
     -sin que se ri-e de mi fallay de tal-le y lo haz ce con
     malinten-cion
    ";"son que ser-e
de mi faltey delle 
to he concce

D: D1 2 I'11 DIJ LLI P.4 JIY DJL YO OLLA DO SIEHRE HAY UN MO CI TO GU- A los do mingos quue salgaa lacalle siempre hay un mo ci to gua-

9 | V7| B, b / g/ a y e i o u s t r d h j k m n p q w x z c v f - 

s on qui se ri-de me faltey de tol le lo-he-con ce -

P DoMo soy tan chini if taquapa malo intencion Que les hombr es ls cha go rei, al os ho mbre Is fo calaba ra of Las was guar da pa ni.";;
740;M35-0275;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0275.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0275.xml;Una tarde de torneos pasé por la morería y ví_una mora lavando al pie de la fuente fría.;102.0;Una tarde de torneos pasé por la morería y vi una mora lavando al pie de la fuente fría.;" 
     Una tarde de fornejos pa'se por la more ri-a y viu-
     Na more la randol al pie de la fuente fria.
    ";"
U na far de for-ne os pase por mla
na more lo randal pie dela fuente fria.
";;
741;M35-0276;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0276.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0276.xml;Mi_abuela tenía_un peral cargado de peras finas y_en la ramita más alta se_aposó_una golondrina. por el pico_echaba sangre por;147.0;Mi abuela teniá un peral cargado de peras finas y en la ramita más alta se posó una golondrina.  Por el pico echaba sangre por el pico echaba sangre, por las alas de cristá.;" 
     Quiero era aquella sencilla
     que por la vieja venue
     con el librito en la mano
     reglando el canto mar.
     La los horas, gavios hay,
     y a las Mujeres, paligas,
     y a los mimos, comenzo,
     y a los mis, buena vida.
    ";;;
742;M35-0278;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0278.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0278.xml;Madre_en la puerta_hay un Niño más hermoso que_el sol bello y diré que tiene frío porque_el pobre viene_en cueros. Pues dile que entre se calentará porque_en esta tierra ya no_hay caridad.;211.0;Madre en la puerta hay un Niño más her mo so queel sol bello y di re, que tiene frío porque el po bre vie ne en cueros. Pues di que entre se calentará porque en este tierra ya no hay cari dad.;"Madre en la Puertasolyn Niño más ber-mo so queclsol Ge llo y di-
     re que tiene frio porque lo fre vie man cuervos. Puesdile que entre
     se calenta ra porquele tierra ya no hay sari dod.
     Letra como el nr 228.";"Madre en el poder tabaun Nino ma's ber-mo so queelsol 6elloy di-
que frie po fre vien ben cieros. Puesik ke entre
se calenta ra porquere tierr ya nohay sari dad.
Lethacomoeln2r 
Levilla, Se Rochbueve,";;
743;M35-0282;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0282.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0282.xml;La Virgen es panadera quién comiera de su pan los cedazos son de oro y la pala de cristal Niño chiquitito en tu Nacimiento, que_a todos los traes loco de contento. Ay ay qué_hermosura, ay ay qué primor las almas se llenan de Nuestro Señor las Nuestro Señor.;290.0;"La Virgen es panadera 
quien comiera de su pan 
los celdazos son de oro 
y la pala de cristal 
Niño chiquitito 
en tu Nacimiento, que atos dos los tras 
lo co de contento 
Ay ay que hermosa era, ay ay que primor 
las almas se llenan de Nuestraseñor las 
Nuestraño.";"text
    La virgen es pa na - der a - quien co - mie ra de su
    pen - Lou ce da zos son de o ro - y la pa la de cris
    Ni no chi qui ti fo en tu Naci - mien - to, que lo des los
    trae lo co de con fen - to - ly ay quebemosura ay ay que primer lo
    al mas se lean de Nuestra Señor las Nuestras leñor
    Levila, Le hachereve.
    ";;;
744;M35-0283;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0283.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0283.xml;En lo alto de_un cerro un pastor llora, catapún, chin chin, un pastor llora porque se le_ha perdido, cebolla, pimiento_y coliflor porque se le_ha perdido la cantimplora catapún, chin chin.;213.0;"En lo alto de un cerro un pastor llora, catapún, chinchín
un pastor llora porque se s'ha perdido, cebollo, pimiento y coliflor 
porque se le ha perdido la cantimplora catapún, chinchín
";"
    Mira que fruto
    Que por un cielo ruego
    Ina la puerta esta.
    ";"1-88
3.4.D.P...D..P.II 7 I V P D2 /21/ 
E n lo al - to declinero un pastor lloca cata pinchinchir.
12:17 |V| B.V.BB VI BB II Y IV |
un pasto rillo raqueselecha per diddo ce bolbo pi mi entoyco li-
11:D0[D] [O][L]
for porqueste leha perdido ca ta punchin chin:
22:B6[B].[C].
que mura que bruto?
9 pe po es en tuvvo meyes,
se wa pu esto luilo.
Sevilla Sevillana Seuilla De canto & Poile :";;
745;M35-0285;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0285.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0285.xml;La Virgen va caminando, viva laudé, la Virgen va caminando viva laudé con su_esposo San José, viva laudé con su_esposo San José;147.0;"La Virgen va
caminando, vi - va lovdé -- , la Virgen va
caminando, vi - va lovdé --
con su esposo Sanjo -sé, vi - va lov-dé --
con su esposo Sanjo -sé";" 
     La virgen va ca mi nando, vi-na lav de —, la virgen va
     ca mi-nando, vi-na lav de — consue-pso San-jo-se, vi-ra lav-
     de — consue-pso San-jo-se
    ";;;
746;M35-0286;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0286.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0286.xml;La niña que_está_en la bamba se le_ha caído_el volante, se le_ha caído_el volante y no lo quire coger porque_está_el novio delante porque_está_el novio delante;182.0;"La niña que está en la Bamba
se llama el dolor volante,
se llama el dolor volante
y no lo quiere coger
porque está el novio delante
porque está el novio delante.";" 
     La ni - na queleen la bam - ba se leha ca i doel ro -
     lante, se leha ca i doel vo - lan-te y no lo quiere do -
     ger - borquees fael no vio de - lante porquees fael no vio de -
     lan-te
    ";;;
747;M35-0287;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0287.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0287.xml;De_Andalucía vengo de servir al Rey por el camino me_han dicho cuántas hijas tiene_usté.;101.0;"De Anda- lu-ci-a
vengo de ser-vir al Rey por el camino me hen
-di-cho cuántas hijas tienes tú";"Deunda lu-ci-a vengo de ser-vir al Rey porel ca mi no mohen
     d'icho cuants hijas tieneus te
     (Canto el u. 18#)";"El Andalú-cia-ay vengo del ser-virol Rey por el can mi o mehen
( Canto él nº 18H )
Sevilla De media.";;
748;M35-0288;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0288.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0288.xml;Quisiera sertan alta, chin, chin, como la luna, ran, catapán, chin chin, como la luna;95.0;"Qui-sie-ra ser tan alta, chin, chin, como la lu-na,
ram, catapán, chin chin, como la lu-na";"Quizás se raíces tan alto, chin, como la luna,
     ran, catalina, chin.
     Chin, como la luna,
     Para ver lo malo.
     De Cataluña vengo,
     De servir al Rey.
     (Hoy que colmo el 18!)";"Para ver los ojos
y el canto del gallo,
3 se sienta en mi pecho.
(El reino está al 18)";;
749;M35-0289;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0289.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0289.xml;La Virgen va caminando, ren, ren, repetrepetren, la, la, ra, lara, caminito de Belén, ren, ren.;108.0;La Vir­gen va ca­mi­nan­do, ren, ren, repetre pe tren, la, la, la. ra, la. la, ca mi ni to de Be­-lén, ren, ren.;"La virgen va caminando, repite pe-tren, la, la, ra, la, ra, ca.
     Mi niño de Belén, ren, ren.
     Letra como el niño 250";;;
750;M35-0290;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0290.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0290.xml;"Negrito, si vas por leña no te_asomes al portal que tienes la cara negra y_el Niño se va_asustar. Ay Niño de mi vida qué desnudito_estás sin ropa_y sin abrigo te vas a resfriar. Saramú, saramú, saramillo; saramú, saramú, saramá, con el saramurillo con el saramurá";306.0;Ne - gri to, si  vos por  le - ña  no  te  a so- mes al- por tal  que  tienes la  ca ra  ne gra y el  Ni - ño  se va os tus tar.  Hy  Niño  de mi - vid a  qué  des nu di tos-  tás- sin  ro pa  y  sin a - bri go  te  vas a  res fri ar.  Sara - muì,  sara muì,  sara - mil loi sa ra - mì,  sara  muì,  sara  mil, - con el sa ra mu ri llo -  con el  sa ra  mu rà.;" 
     Ne - gri to, si vas por le-na no tea so-mes al por fol que
     tienes la ca ra ne gra yel Ni-no se veasustar. Hey Niño de mi-
     vida que des nu di toles-faz- sin ro peysine- brigo fe vas a restri
     ar Sara - mu, Sara mu, Sara - mu, mu, Sara mu, mu, Sara mu - conel
     Sara mu rillo - con el Sara mu ra - 
    ";"Ne-gri to, si vors por le-na no te so-mes al for tol que
tien es lo ca ro ne gra yel Ni- mo se veosus tor.
HyNino demi-
H 1:96 D #4 |D| P N..P.. DD! PD IDI DI I.D!. 
    H2 des di nu toes - tas sin rop ey sine Brigo tes ves resfie vida qui'";;
751;M35-0295;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0295.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0295.xml;El Niño_en el pesebre, chipiripipán, pirolaina, llora por sopas Ea mamá dale sopas al Niño que la doctrina cristiana pronto se_aprende.;159.0;El Niño en el pesebre, chipiripi panpira-laina, llora por sopas. E-a mamá dale sopas al Niño  que la dos tristeza tiene pronto se apriende.;" 
    El Niñoén el pe-se gre,chi pi pi pan,piro -laina,lo ra por
    So-pas. E-a ma-má da le so pa-al Ni-ño que la dor trina cris.
    Tiene pronto lea prende.
    ";"G
#2 D P. I L II 1:100 
    ND!N!!P.D.P.N..I!.ND ND DD.DD PD ID DIODDIIDII DOO E- a ma da le so pas al Ni - no que lo doc trina crisi.
Jevilla De chebucea.";;
752;M35-0296;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0296.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0296.xml;Carmela se paseaba, Carmela se paseaba por una salita_alante por una salita_alante.;103.0;"Car-me-la se pə-se-a-ba, Car-me-la se pə-se-a-ba por u-
na sa-li-tәlan-te por u-na sa-li-tәlan-te.";"Carme-lla se pa-se-a-ba, Carme-lla se pa-se-a-ba por u.
     na sa 'li-ta-lan-te por u-na sa 'li-ta-lan-te.
     Luque cuno en el n° 23.";"
J'attends que tu vienne et je t'aime
";;
753;M35-0297;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0297.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35_0297.xml;Ya no va nadie, lilorán, ya no va nadie A la fuente por agua lilorán a la fuente por agua, lilorán, a la fuente por agua, lilorán, lilorán, ya no va nadie;173.0;"Ya no va nadie, li lo rán, 
ya no va nadie
A la fuente por agua li lo rán a la fuente por
agua li lo rán, a la fuente por agua, li lo rán, li lo rán
ya no va nadie.";" 
     Ya no ra nadie, ni lo rán, ya no ra nadie
     Ha la fuente por a qua, lo rán a la fuente por
     a qua, lo rán, a la fuente por a qua, lo rán, lo rán ya no ra nadie
     Porque los tapones
     Tejendo la llave
     Ay tapones,
     Si no me lo la llave
     Te pierze muerto.
    ";"
Y a no más vida,
y ahora nadie lilorén.
ya nomo rade
por un guía lo robo;
lo robé por el viento.

Aguilá los tapones y llave:
de puerta en puerta;

Sevilla sirvillana & centos &
baile. 
";;
